Volatility 3 Framework 2.8.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
1084	svchost.exe	0xe1144280	0x1454	Port	0x1f0001	
1084	svchost.exe	0x822b3a68	0x1458	Semaphore	0x100003	
1084	svchost.exe	0x822d18c8	0x1460	Event	0x1f0003	
1084	svchost.exe	0x822ce568	0x1464	Event	0x1f0003	
1084	svchost.exe	0x8208df60	0x1468	Event	0x1f0003	
1084	svchost.exe	0x8200cb30	0x1470	Thread	0x1f03ff	Tid 2376 Pid 1084
1084	svchost.exe	0x822af718	0x1474	Event	0x1f0003	
1084	svchost.exe	0x822a2f88	0x1478	Event	0x1f0003	
1084	svchost.exe	0x822a72b8	0x147c	Event	0x1f0003	
1084	svchost.exe	0xe173d0d8	0x1480	Section	0x4	
1084	svchost.exe	0x82372f30	0x1484	Event	0x1f0003	
1084	svchost.exe	0x82001ad0	0x148c	Process	0x478	ImmunityDebugge Pid 2972
1084	svchost.exe	0xe1cf0bf8	0x149c	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1084	svchost.exe	0x82258b48	0x14a0	Thread	0x1f03ff	Tid 1028 Pid 1084
1084	svchost.exe	0x822cfa30	0x14a4	Event	0x100003	
1084	svchost.exe	0x81ffb5a0	0x14ac	Event	0x1f0003	
1084	svchost.exe	0x8200d920	0x14c0	Event	0x1f0003	
1084	svchost.exe	0x820c4a90	0x14c8	Event	0x1f0003	
1084	svchost.exe	0x82113020	0x14cc	Event	0x1f0003	
1084	svchost.exe	0x81e7dde0	0x14d0	Event	0x1f0003	
1084	svchost.exe	0x8226d020	0x14d4	Thread	0x1f03ff	Tid 3756 Pid 1084
1084	svchost.exe	0x82271900	0x14d8	Event	0x1f0003	
1084	svchost.exe	0x82377748	0x14e4	Event	0x20002	
1084	svchost.exe	0xe16af8c8	0x14ec	Port	0x1f0001	
1084	svchost.exe	0x81e85920	0x14f0	File	0x12019f	\Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
1084	svchost.exe	0x820e7858	0x14f8	Event	0x1f0003	
1084	svchost.exe	0x8229d318	0x1514	Event	0x1f0003	
1084	svchost.exe	0x8204d3c0	0x151c	Event	0x100003	
1084	svchost.exe	0x823a0898	0x1528	Event	0x1f0003	
1084	svchost.exe	0x81e81e20	0x1534	Event	0x1f0003	
1084	svchost.exe	0xe1e4f1b0	0x153c	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1084	svchost.exe	0x81f09cf0	0x1544	Semaphore	0x1f0003	
1084	svchost.exe	0xe11e7928	0x1554	Port	0x1f0001	
1084	svchost.exe	0x81f0db60	0x1564	Thread	0x1f03ff	Tid 2660 Pid 1084
1084	svchost.exe	0x821d9da8	0x1598	Thread	0x1f03ff	Tid 3948 Pid 1084
1084	svchost.exe	0x81eab2f8	0x159c	Process	0x1f0fff	wuauclt.exe Pid 3984
1084	svchost.exe	0x8230f1e8	0x15b0	Event	0x1f0003	
1084	svchost.exe	0xe15f10c0	0x15cc	Port	0x1f0001	
1084	svchost.exe	0x82141ae8	0x15d8	Event	0x1f0003	
1084	svchost.exe	0x8214c838	0x15e0	Event	0x1f0003	
1084	svchost.exe	0x820678d0	0x15f8	Thread	0x1f03ff	Tid 864 Pid 1084
1084	svchost.exe	0x822a6908	0x15fc	Event	0x1f0003	
1084	svchost.exe	0x81ec5d20	0x1604	Event	0x1f0003	
1084	svchost.exe	0x8230f940	0x1608	Thread	0x1f03ff	Tid 2968 Pid 1084
1084	svchost.exe	0x82371460	0x1628	Event	0x1f0003	
1084	svchost.exe	0x8218d200	0x162c	Event	0x1f0003	
1084	svchost.exe	0x820671d8	0x1638	Event	0x1f0003	
1084	svchost.exe	0x823113b8	0x165c	Event	0x100003	
1084	svchost.exe	0xe14c3ee8	0x168c	Port	0x1f0001	
1084	svchost.exe	0x82131550	0x1694	Event	0x21f0003	
1084	svchost.exe	0xe203a840	0x169c	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1084	svchost.exe	0x82071d30	0x16a0	File	0x100003	\Device\IPNAT
1084	svchost.exe	0x821d0020	0x16b8	Thread	0x1f03ff	Tid 1596 Pid 1084
1084	svchost.exe	0x82080e90	0x16bc	Event	0x1f0003	
1084	svchost.exe	0x821bd540	0x16c0	Event	0x1f0003	
1084	svchost.exe	0x821804b8	0x16c4	Event	0x100003	
1084	svchost.exe	0xe22d7678	0x16c8	Port	0x1f0001	
1084	svchost.exe	0xe1999b60	0x16d0	Port	0x1f0001	
1084	svchost.exe	0x82010c60	0x170c	Event	0x1f0003	
1084	svchost.exe	0x8204b7b8	0x171c	Mutant	0x1f0001	WindowsUpdateTracingMutex
1084	svchost.exe	0xe1f92c10	0x1724	Token	0xc	
1084	svchost.exe	0xe2142268	0x1734	Port	0x1f0001	
1084	svchost.exe	0xe16f29c8	0x1738	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1084	svchost.exe	0x81eac570	0x173c	Thread	0x1f03ff	Tid 1800 Pid 1084
1084	svchost.exe	0x8200f8b8	0x1744	Thread	0x1f03ff	Tid 1176 Pid 1084
1084	svchost.exe	0x821c8100	0x1748	Event	0x1f0003	
1084	svchost.exe	0x8230f828	0x174c	Event	0x1f0003	
1084	svchost.exe	0x822667d0	0x1758	Event	0x100003	
1084	svchost.exe	0x8200cb30	0x175c	Thread	0x1f03ff	Tid 2376 Pid 1084
1084	svchost.exe	0x820e00b8	0x1764	Event	0x21f0003	
1084	svchost.exe	0x82282380	0x1768	Process	0x478	ImmunityDebugge Pid 1932
1084	svchost.exe	0x82066e48	0x176c	Event	0x1f0003	
1084	svchost.exe	0x82343310	0x1770	Event	0x1f0003	
1084	svchost.exe	0x8200cb30	0x1774	Thread	0x1f03ff	Tid 2376 Pid 1084
1084	svchost.exe	0x8216f178	0x177c	File	0x1f01ff	\Device\Udp
1084	svchost.exe	0x821b2020	0x1780	Process	0x100000	explorer.exe Pid 1752
1084	svchost.exe	0xe1687600	0x1788	Port	0x1f0001	
1084	svchost.exe	0x821d9da8	0x1790	Thread	0x1f03ff	Tid 3948 Pid 1084
1084	svchost.exe	0x82194848	0x1794	Thread	0x1f03ff	Tid 3932 Pid 1084
1084	svchost.exe	0x81e806c8	0x179c	File	0x1f01ff	\Device\Udp
1084	svchost.exe	0x81f0db60	0x17a0	Thread	0x1f03ff	Tid 2660 Pid 1084
1140	svchost.exe	0xe1009698	0x4	KeyedEvent	0x20003	CritSecOutOfMemoryEvent
1140	svchost.exe	0xe18bd530	0x8	Directory	0x3	KnownDlls
1140	svchost.exe	0x821255c0	0xc	File	0x100020	\Device\HarddiskVolume1\WINDOWS\system32
1140	svchost.exe	0x82169d70	0x10	Semaphore	0x100003	
1140	svchost.exe	0xe18c21f0	0x14	Directory	0xf000f	Windows
1140	svchost.exe	0xe1add8a0	0x18	Port	0x21f0001	
1140	svchost.exe	0x82165d70	0x1c	Semaphore	0x100003	
1140	svchost.exe	0xe17aa690	0x20	Directory	0x2000f	BaseNamedObjects
1140	svchost.exe	0x8236ff38	0x24	Mutant	0x1f0001	SHIMLIB_LOG_MUTEX
1140	svchost.exe	0xe1b85440	0x28	Key	0x2020019	MACHINE
1140	svchost.exe	0x8216bd78	0x2c	Event	0x21f0003	
1140	svchost.exe	0x82156038	0x30	WindowStation	0xf006e	Service-0x0-3e4$
1140	svchost.exe	0x821c6f78	0x34	Desktop	0xf00cf	Default
1140	svchost.exe	0x82156038	0x38	WindowStation	0xf006e	Service-0x0-3e4$
1140	svchost.exe	0x8214d3a8	0x3c	Event	0x1f0003	
1140	svchost.exe	0x821022b0	0x40	Semaphore	0x100003	
1140	svchost.exe	0x822a5428	0x44	Semaphore	0x100003	
1140	svchost.exe	0xe1b384e8	0x48	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
1140	svchost.exe	0x822a53f8	0x4c	Event	0x1f0003	
1140	svchost.exe	0x82102320	0x50	File	0x100001	\Device\KsecDD
1140	svchost.exe	0x82123460	0x54	Event	0x1f0003	
1140	svchost.exe	0xe1b83430	0x58	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
1140	svchost.exe	0x821b3e08	0x5c	Semaphore	0x100002	shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
1140	svchost.exe	0x820ce508	0x60	Event	0x1f0003	
1140	svchost.exe	0x822a2960	0x64	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
1140	svchost.exe	0x822aee50	0x68	Event	0x1f0003	
1140	svchost.exe	0x822aee20	0x6c	Event	0x1f0003	
1140	svchost.exe	0x820b8690	0x70	File	0x12019f	\Device\NamedPipe\net\NtControlPipe5
1140	svchost.exe	0x821c7780	0x74	Event	0x1f0003	
1140	svchost.exe	0x822d0c40	0x78	Thread	0x1f03ff	Tid 1144 Pid 1140
1140	svchost.exe	0x821c6998	0x7c	Event	0x1f0003	
1140	svchost.exe	0xe1a94df0	0x80	Port	0x1f0001	
1140	svchost.exe	0x8229d028	0x84	File	0x1200a0	\Device\Tcp
1140	svchost.exe	0x82163348	0x88	File	0x1200a0	\Device\Ip
1140	svchost.exe	0x82348c28	0x8c	File	0x120116	\Device\Tcp
1140	svchost.exe	0x821609a8	0x90	File	0x100003	\Device\Ip
1140	svchost.exe	0x8218b358	0x94	File	0x1200a0	\Device\Ip
1140	svchost.exe	0x82186338	0x98	Semaphore	0x100003	
1140	svchost.exe	0x821cce78	0x9c	Semaphore	0x100003	
1140	svchost.exe	0xe1b71c58	0xa0	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\LINKAGE
1140	svchost.exe	0xe1b61c28	0xa4	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS
1140	svchost.exe	0xe1b5e820	0xa8	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS\INTERFACES
1140	svchost.exe	0xe1b8a820	0xac	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS
1140	svchost.exe	0x821aee88	0xb0	Event	0x1f0003	
1140	svchost.exe	0x81ff2260	0xb4	Event	0x1f0003	
1140	svchost.exe	0x820ad9a0	0xb8	Event	0x1f0003	
1140	svchost.exe	0xe1ac0bb8	0xbc	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
1140	svchost.exe	0x821c3a70	0xc0	Event	0x1f0003	
1140	svchost.exe	0xe1cbc478	0xc4	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
1140	svchost.exe	0x82325678	0xc8	Event	0x1f0003	
1140	svchost.exe	0x820a05b8	0xcc	Event	0x1f0003	
1140	svchost.exe	0x8214cc00	0xd0	Thread	0x1f03ff	Tid 1248 Pid 1140
1140	svchost.exe	0x82220458	0xd4	Thread	0x1f03ff	Tid 1252 Pid 1140
1140	svchost.exe	0x82147db8	0xd8	File	0x100001	\Device\HarddiskVolume1\WINDOWS\system32\drivers\etc
1140	svchost.exe	0x81ff2230	0xdc	Event	0x1f0003	
1140	svchost.exe	0x822924c8	0xe0	Event	0x100003	
1140	svchost.exe	0xe13e9758	0xe4	Port	0x1f0001	DNSResolver
1140	svchost.exe	0x8200dbb8	0xe8	Thread	0x1f03ff	Tid 3176 Pid 1140
1140	svchost.exe	0x82049da8	0xec	Thread	0x1f03ff	Tid 1636 Pid 1140
1140	svchost.exe	0x82287898	0xf4	Event	0x100003	
1140	svchost.exe	0x82075cb8	0xf8	File	0x1200a0	\Device\Tcp
1140	svchost.exe	0x82245118	0xfc	Event	0x1f0003	
1140	svchost.exe	0x82077548	0x100	Event	0x1f0003	
1140	svchost.exe	0x820744c0	0x104	File	0x12019f	\Device\WMIDataDevice
1140	svchost.exe	0x82049da8	0x108	Thread	0x1f03ff	Tid 1636 Pid 1140
1140	svchost.exe	0x821097b8	0x110	Event	0x1f0003	
1140	svchost.exe	0x8218de40	0x114	IoCompletion	0x1f0003	
1140	svchost.exe	0x82341f18	0x118	IoCompletion	0x1f0003	
1140	svchost.exe	0x8218de40	0x11c	IoCompletion	0x1f0003	
1140	svchost.exe	0x81e881b8	0x120	Event	0x1f0003	
1140	svchost.exe	0x821932a0	0x124	Event	0x1f0003	
1140	svchost.exe	0xe19f34d8	0x128	Port	0x1f0001	
1140	svchost.exe	0x820fc500	0x12c	WmiGuid	0xa84	
1140	svchost.exe	0x821bf848	0x130	File	0x12019f	\Device\WMIDataDevice
1140	svchost.exe	0x820aa6b0	0x134	Event	0x1f0003	
1140	svchost.exe	0x821521b0	0x138	Process	0x1f07fb	svchost.exe Pid 1140
1140	svchost.exe	0x82070d40	0x13c	Event	0x1f0003	
1140	svchost.exe	0x8206f958	0x140	Event	0x1f0003	
1140	svchost.exe	0x8200c508	0x144	Thread	0x1f03ff	Tid 1648 Pid 1140
1140	svchost.exe	0x8200c508	0x14c	Thread	0x1f03ff	Tid 1648 Pid 1140
1140	svchost.exe	0x821a1690	0x158	Event	0x1f0003	
1192	svchost.exe	0xe1009698	0x4	KeyedEvent	0x20003	CritSecOutOfMemoryEvent
1192	svchost.exe	0xe18bd530	0x8	Directory	0x3	KnownDlls
1192	svchost.exe	0x822de350	0xc	File	0x100020	\Device\HarddiskVolume1\WINDOWS\system32
1192	svchost.exe	0x82152ab8	0x10	Semaphore	0x100003	
1192	svchost.exe	0xe18c21f0	0x14	Directory	0xf000f	Windows
1192	svchost.exe	0xe1c1a1c0	0x18	Port	0x21f0001	
1192	svchost.exe	0x8221feb0	0x1c	Semaphore	0x100003	
1192	svchost.exe	0xe17aa690	0x20	Directory	0x2000f	BaseNamedObjects
1192	svchost.exe	0x8236ff38	0x24	Mutant	0x1f0001	SHIMLIB_LOG_MUTEX
1192	svchost.exe	0xe18c75c0	0x28	Key	0x2020019	MACHINE
1192	svchost.exe	0x82099fc0	0x2c	Event	0x21f0003	
1192	svchost.exe	0x822a1c78	0x30	WindowStation	0xf037f	Service-0x0-3e5$
1192	svchost.exe	0x82190c28	0x34	Desktop	0xf01ff	Default
1192	svchost.exe	0x822a1c78	0x38	WindowStation	0xf037f	Service-0x0-3e5$
1192	svchost.exe	0x8214d698	0x3c	Event	0x1f0003	
1192	svchost.exe	0x82052958	0x40	Semaphore	0x100003	
1192	svchost.exe	0x82052920	0x44	Semaphore	0x100003	
1192	svchost.exe	0xe18cda38	0x48	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
1192	svchost.exe	0x82095ab8	0x4c	Event	0x1f0003	
1192	svchost.exe	0x82147490	0x50	File	0x100001	\Device\KsecDD
1192	svchost.exe	0x82095a88	0x54	Event	0x1f0003	
1192	svchost.exe	0xe1a89198	0x58	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
1192	svchost.exe	0x821b3e08	0x5c	Semaphore	0x100002	shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
1192	svchost.exe	0xe1aceda8	0x60	Token	0x8	
1192	svchost.exe	0x820959f8	0x64	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
1192	svchost.exe	0x82000318	0x68	Event	0x1f0003	
1192	svchost.exe	0x8215f348	0x6c	Semaphore	0x100003	
1192	svchost.exe	0x820002e0	0x70	Semaphore	0x100003	
1192	svchost.exe	0x820002a8	0x74	Semaphore	0x100003	
1192	svchost.exe	0x82000270	0x78	Semaphore	0x100003	
1192	svchost.exe	0x8214efe8	0x7c	Semaphore	0x100003	
1192	svchost.exe	0x8214efb0	0x80	Semaphore	0x100003	
1192	svchost.exe	0x8214ef78	0x84	Semaphore	0x100003	
1192	svchost.exe	0x8214ef40	0x88	Semaphore	0x100003	
1192	svchost.exe	0x8214ef08	0x8c	Semaphore	0x100003	
1192	svchost.exe	0x8214fef0	0x90	Semaphore	0x100003	
1192	svchost.exe	0x8214feb8	0x94	Semaphore	0x100003	
1192	svchost.exe	0x8214fe80	0x98	Semaphore	0x100003	
1192	svchost.exe	0x8214fe50	0x9c	Event	0x1f0003	
1192	svchost.exe	0x82000240	0xa0	Event	0x1f0003	
1192	svchost.exe	0x8214fe20	0xa4	Event	0x1f0003	
1192	svchost.exe	0x82160ac0	0xa8	Event	0x1f0003	
1192	svchost.exe	0x82000da8	0xac	Thread	0x1f03ff	Tid 1196 Pid 1192
1192	svchost.exe	0xe1c06498	0xb0	Port	0x1f0001	
1192	svchost.exe	0x82160a90	0xb4	Event	0x1f0003	
1192	svchost.exe	0x820e4e68	0xb8	IoCompletion	0x1f0003	
1192	svchost.exe	0x822cc6a0	0xbc	File	0x12019f	\Device\NamedPipe\net\NtControlPipe6
1192	svchost.exe	0x821931f0	0xc0	IoCompletion	0x1f0003	
1192	svchost.exe	0x820e4e68	0xc4	IoCompletion	0x1f0003	
1192	svchost.exe	0xe1cf6430	0xc8	Port	0x1f0001	
1192	svchost.exe	0x821cce00	0xcc	Event	0x1f0003	
1192	svchost.exe	0x8229b178	0xd0	File	0x1200a0	\Device\Tcp
1192	svchost.exe	0x8219a3a8	0xd4	File	0x1200a0	\Device\Ip
1192	svchost.exe	0x8209f1b0	0xd8	File	0x1200a0	\Device\Ip
1192	svchost.exe	0x821cceb0	0xdc	Semaphore	0x100003	
1192	svchost.exe	0x820959a8	0xe0	Semaphore	0x100003	
1192	svchost.exe	0xe1acbbe8	0xe4	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\LINKAGE
1192	svchost.exe	0xe1b851c8	0xe8	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS
1192	svchost.exe	0xe1ad9608	0xec	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS\INTERFACES
1192	svchost.exe	0xe1b8c430	0xf0	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS
1192	svchost.exe	0x822d8838	0xf4	Event	0x1f0003	
1192	svchost.exe	0x82346220	0xf8	Event	0x1f0003	
1192	svchost.exe	0x823461f0	0xfc	Event	0x1f0003	
1192	svchost.exe	0x820e2b18	0x100	Event	0x1f0003	
1192	svchost.exe	0x820e2ae8	0x104	Event	0x1f0003	
1192	svchost.exe	0x820e2ab8	0x108	Event	0x1f0003	
1192	svchost.exe	0x820ea498	0x10c	Event	0x1f0003	
1192	svchost.exe	0x821408e0	0x110	Thread	0x1f03ff	Tid 1244 Pid 1192
1192	svchost.exe	0x821408e0	0x114	Thread	0x1f03ff	Tid 1244 Pid 1192
1192	svchost.exe	0x820ea468	0x118	Event	0x1f0003	
1192	svchost.exe	0xe1d9e498	0x11c	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
1192	svchost.exe	0x820ea438	0x120	Event	0x1f0003	
1192	svchost.exe	0xe1d9e430	0x124	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
1192	svchost.exe	0x82119460	0x128	Thread	0x1f03ff	Tid 1328 Pid 1192
1192	svchost.exe	0x821b2f90	0x12c	File	0x100003	\Device\NetBt_Wins_Export
1192	svchost.exe	0x821ee900	0x130	File	0x100003	\Device\NetBt_Wins_Export
1192	svchost.exe	0x8207d390	0x134	Timer	0x1f0003	
1192	svchost.exe	0xe2086020	0x138	Key	0x20019	MACHINE
1192	svchost.exe	0x8205d420	0x13c	Thread	0x1f03ff	Tid 2456 Pid 1192
1192	svchost.exe	0xe201ade8	0x140	Key	0x20019	USER
1192	svchost.exe	0x820860e8	0x144	Semaphore	0x100003	
1192	svchost.exe	0x8208fb38	0x148	Semaphore	0x100003	
1192	svchost.exe	0x8207ba58	0x14c	File	0x12019f	\Device\NamedPipe\winreg
1192	svchost.exe	0x82086de0	0x150	File	0x12019f	\Device\NamedPipe\winreg
1192	svchost.exe	0x821a5688	0x154	Event	0x1f0003	
1192	svchost.exe	0x820ec908	0x158	Thread	0x1f03ff	Tid 656 Pid 1192
1192	svchost.exe	0x820860b8	0x15c	Event	0x1f0003	Microsoft.RPC_Registry_Server
1192	svchost.exe	0xe2266920	0x160	Port	0x1f0001	
1192	svchost.exe	0x820053d8	0x164	Event	0x21f0003	
1192	svchost.exe	0x820053a8	0x168	Event	0x1f0003	
1192	svchost.exe	0x8211f5b8	0x16c	Event	0x1f0003	
1192	svchost.exe	0x820a2930	0x170	Thread	0x1f03ff	Tid 2468 Pid 1192
1192	svchost.exe	0x8213af30	0x174	IoCompletion	0x1f0003	
1192	svchost.exe	0x820c83b8	0x178	Timer	0x1f0003	
1192	svchost.exe	0x8205fda8	0x17c	Thread	0x1f03ff	Tid 2476 Pid 1192
1192	svchost.exe	0x82005408	0x180	Event	0x1f0003	
1192	svchost.exe	0x820e42e0	0x184	Event	0x1f0003	
1192	svchost.exe	0xe20202c0	0x188	Key	0x10	MACHINE\SYSTEM\CONTROLSET001\SERVICES\SHAREDACCESS\EPOCH
1192	svchost.exe	0x820e4310	0x18c	Event	0x1f0003	
1192	svchost.exe	0x820e4340	0x190	Event	0x1f0003	
1192	svchost.exe	0x820e4370	0x194	Event	0x1f0003	
1192	svchost.exe	0x820b28f8	0x198	Event	0x1f0003	
1192	svchost.exe	0x82202e40	0x19c	File	0x1200a0	\Device\Tcp
1192	svchost.exe	0xe12153a0	0x1a0	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1192	svchost.exe	0xe111a578	0x1a4	Key	0xf003f	USER\S-1-5-19_CLASSES
1192	svchost.exe	0x820b29e8	0x1a8	Event	0x1f0003	
1192	svchost.exe	0xe113a430	0x1ac	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\COM3
1192	svchost.exe	0x82061070	0x1b0	Event	0x1f0003	
1192	svchost.exe	0xe111bf38	0x1b4	Key	0x10	USER
1192	svchost.exe	0x820610a0	0x1b8	Event	0x1f0003	
1192	svchost.exe	0xe104b730	0x1bc	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1192	svchost.exe	0x820610d0	0x1c0	Event	0x1f0003	
1192	svchost.exe	0xe21f5020	0x1c4	Key	0x10	USER
1192	svchost.exe	0x82061100	0x1c8	Event	0x1f0003	
1192	svchost.exe	0xe21f5118	0x1cc	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\COM3
1192	svchost.exe	0x82061130	0x1d0	Event	0x1f0003	
1192	svchost.exe	0xe21f50b0	0x1d4	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\COM3
1192	svchost.exe	0x82061020	0x1d8	Event	0x1f0003	
1192	svchost.exe	0xe121a4e8	0x1dc	Key	0x20019	MACHINE\SOFTWARE\CLASSES\CLSID
1192	svchost.exe	0x8236e070	0x1e0	Event	0x1f0003	
1192	svchost.exe	0xe121a480	0x1e4	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1192	svchost.exe	0x8236e0a0	0x1e8	Event	0x1f0003	
1192	svchost.exe	0xe21f8f90	0x1ec	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\COM3
1192	svchost.exe	0x8236e0d0	0x1f0	Event	0x1f0003	
1192	svchost.exe	0xe121a418	0x1f4	Key	0x10	USER
1192	svchost.exe	0x8236e100	0x1f8	Event	0x1f0003	
1192	svchost.exe	0xe10ff928	0x1fc	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\COM3
1192	svchost.exe	0x8236e130	0x200	Event	0x1f0003	
1192	svchost.exe	0xe121a378	0x204	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\COM3
1192	svchost.exe	0x8236e020	0x208	Event	0x1f0003	
1192	svchost.exe	0xe1184fb8	0x20c	Key	0x20019	MACHINE\SOFTWARE\CLASSES\CLSID
1192	svchost.exe	0x820d18f8	0x210	Event	0x1f0003	
1192	svchost.exe	0xe1184f20	0x214	Key	0x20f003f	USER\S-1-5-19_CLASSES
1192	svchost.exe	0xe1184eb8	0x218	Key	0x20019	USER\S-1-5-19_CLASSES
1192	svchost.exe	0x8205d420	0x21c	Thread	0x1f03ff	Tid 2456 Pid 1192
1192	svchost.exe	0x820d1958	0x220	Event	0x1f0003	
1192	svchost.exe	0x821110d0	0x224	File	0x12019f	\Device\Afd\Endpoint
1192	svchost.exe	0x822ce2b0	0x228	File	0x1200a0	\Device\Udp
1192	svchost.exe	0x82160b40	0x22c	Event	0x100003	
1192	svchost.exe	0x82276c48	0x230	File	0x12019f	\Device\Afd\Endpoint
1192	svchost.exe	0x821a5a90	0x234	Semaphore	0x1f0003	
1192	svchost.exe	0x820058b8	0x238	Thread	0x1f03ff	Tid 2512 Pid 1192
1192	svchost.exe	0x81f0a1b0	0x23c	Event	0x1f0003	
1192	svchost.exe	0x822523f0	0x240	Event	0x1f0003	
1192	svchost.exe	0x82073440	0x244	Thread	0x1f03ff	Tid 3744 Pid 1192
1192	svchost.exe	0xe1705a38	0x248	Port	0x1f0001	
1192	svchost.exe	0x81e86f08	0x24c	Event	0x1f0003	
1192	svchost.exe	0x820b3b68	0x250	Event	0x1f0003	
1192	svchost.exe	0x81eb21f0	0x254	Event	0x1f0003	
1192	svchost.exe	0xe214af68	0x258	Port	0x1f0001	LRPC000004a8.00000001
1192	svchost.exe	0x81eafda0	0x25c	Event	0x100003	
1192	svchost.exe	0x820a4850	0x264	Event	0x1f0003	
1192	svchost.exe	0x820a4820	0x268	Event	0x1f0003	
1192	svchost.exe	0x81e8b600	0x26c	Thread	0x1f03ff	Tid 2528 Pid 1192
1192	svchost.exe	0x821655c0	0x270	File	0x1200a0	\Device\Udp
1192	svchost.exe	0x8227d7d8	0x274	Event	0x100003	
1192	svchost.exe	0x821ac420	0x278	Event	0x1f0003	
1192	svchost.exe	0x8205d3f0	0x27c	Event	0x1f0003	
1192	svchost.exe	0x8205c6f8	0x280	Thread	0x1f03ff	Tid 2576 Pid 1192
1192	svchost.exe	0xe1203518	0x284	Port	0x1f0001	
1192	svchost.exe	0x821e13c8	0x288	Thread	0x1f03ff	Tid 2472 Pid 1192
1192	svchost.exe	0x820e93f0	0x28c	Event	0x1f0003	
1192	svchost.exe	0x820fb708	0x290	Event	0x100003	
1192	svchost.exe	0x81e8b600	0x294	Thread	0x1f03ff	Tid 2528 Pid 1192
1192	svchost.exe	0x820fb7d0	0x298	Event	0x1f0003	
1192	svchost.exe	0x820dbeb0	0x29c	Event	0x1f0003	
1192	svchost.exe	0x8229a020	0x2a0	Event	0x1f0003	
1192	svchost.exe	0x821e13c8	0x2a4	Thread	0x1f03ff	Tid 2472 Pid 1192
1192	svchost.exe	0x821604f8	0x2a8	Event	0x1f0003	
1192	svchost.exe	0x81e8a020	0x2b0	Thread	0x1f03ff	Tid 3684 Pid 1192
1192	svchost.exe	0x82084298	0x2b4	Event	0x1f0003	
1192	svchost.exe	0x822225f0	0x2bc	Thread	0x1f03ff	Tid 244 Pid 1192
1192	svchost.exe	0x823324c0	0x2c0	Event	0x1f0003	
1192	svchost.exe	0xe1ddb270	0x2c8	Key	0x20019	USER\S-1-5-19_CLASSES
1192	svchost.exe	0x822225f0	0x2cc	Thread	0x1f03ff	Tid 244 Pid 1192
1436	iscsiexe.exe	0xe1009698	0x4	KeyedEvent	0xf0003	CritSecOutOfMemoryEvent
